,BS 1,BS 2,BS 3,BS 4,BS 5,BS 6,BS 7,BS 8,BS 9,BS 10,BS 11,BS 12,BS 13,BS 14,BS 15,BS 16,BS 17,BS 18,BS 19,BS 20,BS 21,BS 22,BS 23,BS 24,BS 25,BS 26,BS 27,BS 28,BS 29,BS 30,BS 31,BS 32,BS 33,BS 34,BS 35,BS 36,BS 37,BS 38,BS 39,BS 40,BS 41,BS 42,BS 43,BS 44,BS 45,BS 46,BS 47,BS 48,BS 49,BS 50,BS 51,BS 52,BS 53,BS 54,BS 55,BS 56,BS 57,BS 58,BS 59,BS 60,BS 61,BS 62,BS 63,BS 64,BS 65,BS 66,BS 67,BS 68,RX Time,SF,HDOP,Latitude,Longitude,Weather param sense time,date,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,precipitation,rain,snowfall,snow_depth,weather_code,pressure_msl,surface_pressure,cloud_cover,cloud_cover_low,cloud_cover_mid,cloud_cover_high,et0_fao_evapotranspiration,vapour_pressure_deficit,wind_speed_10m,wind_speed_100m,wind_direction_10m,wind_direction_100m,wind_gusts_10m,shortwave_radiation,direct_radiation,diffuse_radiation,direct_normal_irradiance,global_tilted_irradiance,terrestrial_radiation,shortwave_radiation_instant,direct_radiation_instant,diffuse_radiation_instant,direct_normal_irradiance_instant,global_tilted_irradiance_instant,terrestrial_radiation_instant
3695,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-113,-109,-200,-200,-200,-200,-200,-114,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,2018-01-18 17:37:47.172000+00:00,10,0.7599999905,51.2190093994,4.4043068886,2018-01-18T17:37,2018-01-18 17:37:00+00:00,4.5455,76.91412,0.8455,0.8716893,0.0,0.0,0.0,0.0,1.0,1002.4,1001.7838,44.7,5.0,67.0,0.0,0.012064596,0.19559711,11.542478,23.0653,266.42374,272.68372,27.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3696,-105,-103,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-100,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,2017-12-23 09:18:21.657000+00:00,12,0.6400000453,51.2059135437,4.4182701111,2017-12-23T09:18,2017-12-23 09:18:00+00:00,8.7455,92.49084,7.5955,5.7903185,0.0,0.0,0.0,0.0,3.0,1034.2,1033.5735,90.0,100.0,0.0,0.0,0.02224498,0.08490014,15.990646,26.886963,238.81508,243.77809,29.16,14.0,0.0,14.0,0.0,14.0,151.00677,20.444593,0.0,20.444593,0.0,18.828102,220.51944
3697,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-105,-200,-200,-200,-108,-200,-200,-200,-200,-200,-200,-200,-200,-103,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,2017-12-27 08:49:12.705000+00:00,12,0.6299999952,51.2107810974,4.4098968506,2017-12-27T08:49,2017-12-27 08:49:00+00:00,5.2955,92.28859,4.1454997,0.7940297,0.0,0.0,0.0,0.0,3.0,981.5,980.89813,100.0,97.0,62.0,54.0,0.016850142,0.0688414,21.313093,34.608715,195.67958,198.81198,41.760002,0.0,0.0,0.0,0.0,0.0,72.971664,0.0,0.0,0.0,0.0,0.0,152.7829
3698,-200,-200,-200,-102,-200,-200,-200,-200,-200,-200,-108,-200,-108,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,2018-01-31 10:04:28.535000+00:00,8,0.6899999976,51.235408783,4.4137134552,2018-01-31T10:04,2018-01-31 10:04:00+00:00,8.5955,88.45769,6.7955,3.1633062,0.8,0.8,0.0,0.0,53.0,1006.4,1005.7901,100.0,81.0,100.0,100.0,0.039177783,0.1291861,31.65135,50.226128,236.12915,236.99335,61.920002,36.0,0.0,36.0,0.0,36.0,356.9169,42.04338,0.0,42.04338,0.0,42.04338,416.83316
3699,-200,-200,-200,-200,-200,-200,-109,-101,-101,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,2018-01-15 11:41:11.649000+00:00,12,0.6700000167,51.2197685242,4.4380517006,2018-01-15T11:41,2018-01-15 11:41:00+00:00,6.1955,82.84268,3.4955,-0.1398201,0.4,0.4,0.0,0.0,51.0,1004.9,1004.28564,100.0,100.0,99.0,71.0,0.045555722,0.1630103,33.014175,52.04086,198.43504,199.81389,60.120003,25.0,0.0,25.0,0.0,25.0,414.89252,25.873629,0.0,25.873629,0.0,25.873629,429.39102
3700,-200,-200,-200,-200,-200,-200,-200,-200,-107,-200,-200,-200,-200,-108,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,2018-02-01 10:24:44.787000+00:00,10,0.6500000358,51.2270050049,4.422103405,2018-02-01T10:24,2018-02-01 10:24:00+00:00,3.5955,82.21451,0.8455,-1.4766436,0.0,0.0,0.0,0.0,1.0,999.3,998.6834,46.5,33.0,28.0,0.0,0.05548871,0.14097303,21.129883,31.311722,224.3098,225.46576,39.96,153.0,69.0,84.0,241.30693,153.0,402.88928,172.65712,77.864975,94.792145,241.30693,172.65712,454.65167
3701,-200,-200,-200,-200,-200,-200,-109,-200,-200,-200,-113,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-113,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,2018-01-27 07:42:55.893000+00:00,10,0.8899999857,51.2272796631,4.4394965172,2018-01-27T07:42,2018-01-27 07:42:00+00:00,1.7455001,99.28738,1.6455001,-1.5942359,0.0,0.0,0.0,0.0,3.0,1030.1,1029.4602,90.3,100.0,0.0,1.0,0.006181816,0.004953623,10.163227,16.676977,202.93213,212.6609,19.08,0.0,0.0,0.0,0.0,0.0,4.1856146,0.0,0.0,0.0,0.0,0.0,28.645533
3702,-200,-200,-200,-200,-200,-200,-200,-200,-112,-200,-200,-200,-200,-107,-200,-200,-200,-114,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,2018-01-29 11:35:45.125000+00:00,9,0.719999969,51.2172050476,4.4164099693,2018-01-29T11:35,2018-01-29 11:35:00+00:00,10.3455,79.18729,6.8954997,6.2121716,0.1,0.1,0.0,0.0,51.0,1026.3,1025.682,98.399994,97.0,0.0,37.0,0.06976717,0.2619915,22.90743,36.551968,239.80847,242.42552,45.719997,79.0,1.0,78.0,2.934828,79.0,480.46133,82.18051,1.0402596,81.14025,2.9348278,82.18051,499.80453
3703,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-117,-116,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-116,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,2018-01-02 10:22:25.540000+00:00,12,0.7899999619,51.2178153992,4.399928093,2018-01-02T10:22,2018-01-02 10:22:00+00:00,5.4954996,85.43135,3.2455,1.4661379,0.0,0.0,0.0,0.0,1.0,1012.2,1011.5796,41.4,13.0,0.0,99.0,0.044812635,0.13187546,16.87398,28.357855,236.3099,241.15744,32.399998,125.0,73.0,52.0,361.65747,125.00001,285.5331,145.56798,85.0117,60.556282,361.65747,145.568,332.5158
3704,-114,-97,-200,-200,-200,-200,-200,-200,-200,-109,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,2018-01-17 20:55:04.539000+00:00,12,0.7099999785,51.194316864,4.4180831909,2018-01-17T20:55,2018-01-17 20:55:00+00:00,3.8455,74.87348,-0.20449999,-1.1666954,0.2,0.2,0.0,0.0,51.0,1008.1,1007.4786,87.600006,33.0,47.0,99.0,0.025347682,0.2026906,19.586117,34.22841,252.89719,255.37909,38.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3705,-200,-200,-200,-200,-200,-200,-200,-200,-101,-200,-102,-200,-95,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,2017-12-08 14:12:21.493000+00:00,12,0.6299999952,51.2228240967,4.4164366722,2017-12-08T14:12,2017-12-08 14:12:00+00:00,3.6455,74.83805,-0.40449998,-2.165812,0.2,0.0,0.14,0.0,71.0,1011.3,1010.676,67.2,19.0,65.0,37.0,0.05482797,0.20013988,24.858253,38.833305,280.0079,280.68484,48.6,107.0,45.0,62.0,239.77298,106.999985,264.5765,82.72529,34.791008,47.934277,239.77298,82.72527,204.55296
3706,-200,-200,-200,-200,-200,-200,-200,-200,-100,-200,-200,-200,-105,-87,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,2018-02-01 10:48:19.315000+00:00,8,0.6800000072,51.2192115784,4.4174399376,2018-02-01T10:48,2018-02-01 10:48:00+00:00,3.5955,82.21451,0.8455,-1.4766436,0.0,0.0,0.0,0.0,1.0,999.3,998.6834,46.5,33.0,28.0,0.0,0.057057012,0.14097303,21.129883,31.311722,224.3098,225.46576,39.96,153.0,69.0,84.0,219.12814,153.00002,443.66516,167.24458,75.42403,91.82056,219.12814,167.2446,484.97122
3707,-200,-200,-200,-105,-200,-200,-200,-200,-200,-200,-200,-200,-95,-105,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,2017-12-30 16:24:48.808000+00:00,7,1.0099999905,51.2354507446,4.4155831337,2017-12-30T16:24,2017-12-30 16:24:00+00:00,12.2955,79.470856,8.8455,7.808771,0.0,0.0,0.0,0.0,3.0,1000.7,1000.1014,100.0,20.0,100.0,98.0,0.039681204,0.29399538,28.694056,46.527824,246.32945,248.19853,59.399998,4.0,1.0,3.0,19.913557,4.0000005,9.208227,0.0,0.0,0.0,0.0,0.0,0.0
3708,-200,-97,-200,-200,-200,-200,-200,-200,-200,-93,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,2018-01-10 14:57:35.674000+00:00,12,0.6200000048,51.1942443848,4.4186067581,2018-01-10T14:57,2018-01-10 14:57:00+00:00,7.4455,94.01967,6.5455,4.709943,0.1,0.1,0.0,0.0,51.0,1006.9,1006.2873,100.0,63.0,97.0,64.0,0.022485413,0.061904073,12.758432,21.659916,196.38962,201.4478,25.919998,37.0,2.0,35.0,12.649138,37.0,223.61955,25.166739,1.3603642,23.806374,12.6491375,25.166739,152.102
3709,-106,-200,-200,-200,-200,-200,-200,-200,-110,-200,-200,-200,-200,-200,-200,-200,-108,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,2018-01-29 10:38:43.331000+00:00,12,0.6500000358,51.2122764587,4.4485797882,2018-01-29T10:38,2018-01-29 10:38:00+00:00,10.0955,78.06941,6.4455,5.6411295,0.0,0.0,0.0,0.0,3.0,1026.6,1025.981,90.0,100.0,0.0,0.0,0.06858738,0.27149737,24.387178,39.79262,238.89125,241.34827,53.28,68.0,4.0,64.0,13.76033,68.0,409.89865,75.52428,4.4426045,71.08167,13.76033,75.52428,455.2544
3710,-200,-200,-200,-200,-200,-200,-101,-200,-105,-200,-200,-200,-200,-200,-200,-200,-104,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,2018-02-02 07:54:57.236000+00:00,11,0.6100000143,51.2190551758,4.4485650063,2018-02-02T07:54,2018-02-02 07:54:00+00:00,3.8955,91.55247,2.6455,-1.2458959,1.6,1.3,0.21000001,0.0,73.0,1001.9,1001.2825,65.7,23.0,60.0,30.0,0.017324444,0.06838697,23.73271,38.48129,292.28564,297.28412,53.639996,0.0,0.0,0.0,0.0,0.0,39.660458,0.0,0.0,0.0,0.0,0.0,98.37032
3711,-200,-200,-200,-200,-200,-200,-200,-200,-104,-200,-109,-200,-200,-200,-200,-200,-111,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,2018-01-08 10:52:09.379000+00:00,9,0.6200000048,51.2150344849,4.4375815392,2018-01-08T10:52,2018-01-08 10:52:00+00:00,3.2455,79.24824,-0.004499998,-1.9235187,0.0,0.0,0.0,0.0,0.0,1023.5,1022.8675,18.0,20.0,0.0,0.0,0.051068783,0.16047126,20.870687,33.041645,75.004875,78.6901,41.039997,116.0,63.0,53.0,259.99176,116.0,342.74738,127.97415,69.503204,58.47095,259.99176,127.97415,378.1276
3712,-200,-200,-200,-200,-99,-200,-200,-200,-112,-200,-112,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,2017-11-23 09:35:01.576000+00:00,7,0.7899999619,51.2324066162,4.402985096,2017-11-23T09:35,2017-11-23 09:35:00+00:00,12.3455,78.67708,8.7455,7.284458,0.7,0.7,0.0,0.0,53.0,998.5,997.9027,100.0,85.0,100.0,83.0,0.06848696,0.3063681,32.44996,51.273148,220.04967,221.29936,84.96,12.0,0.0,12.0,0.0,12.0,282.89084,14.518803,0.0,14.518803,0.0,14.518803,342.2697
3713,-200,-200,-200,-200,-103,-200,-200,-200,-112,-200,-200,-200,-200,-113,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,2018-01-25 08:53:32.892000+00:00,10,0.719999969,51.2306404114,4.4030880928,2018-01-25T08:53,2018-01-25 08:53:00+00:00,6.7454996,87.37765,4.7955,2.9910917,0.0,0.0,0.0,0.0,2.0,1011.6,1010.9828,77.700005,3.0,75.0,100.0,0.028587662,0.12454778,17.10284,30.555498,210.34317,214.43904,30.599998,4.0,0.0,4.0,0.0,4.0,145.36717,6.318025,0.0,6.318025,0.0,5.4748564,229.60835
3714,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-101,-200,-200,-200,-200,-200,-200,-93,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-103,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,2018-01-18 08:03:02.438000+00:00,12,0.6800000072,51.2172851562,4.4194583893,2018-01-18T08:03,2018-01-18 08:03:00+00:00,9.445499,71.229416,4.4954996,0.6108699,0.1,0.1,0.0,0.0,51.0,991.3,990.7011,10.5,11.0,1.0,0.0,0.087678865,0.34100926,51.515232,79.38469,256.25507,257.1612,96.479996,1.0,0.0,1.0,0.0,1.0,20.163029,2.9775946,0.0,2.9775946,0.0,0.73656774,60.037327
3715,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-107,-200,-113,-112,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,2018-01-08 10:17:02.847000+00:00,12,0.7299999595,51.216255188,4.4104948044,2018-01-08T10:17,2018-01-08 10:17:00+00:00,3.2455,79.24824,-0.004499998,-1.9235187,0.0,0.0,0.0,0.0,0.0,1023.5,1022.8675,18.0,20.0,0.0,0.0,0.04816095,0.16047126,20.870687,33.041645,75.004875,78.6901,41.039997,116.0,63.0,53.0,309.75385,116.0,287.68515,136.3031,74.02669,62.27642,309.75385,136.3031,338.03778
3716,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-113,-200,-200,-200,-200,-200,-200,-114,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,2018-01-16 08:58:55.972000+00:00,12,0.9799999595,51.2162818909,4.4264864922,2018-01-16T08:58,2018-01-16 08:58:00+00:00,5.2454996,86.62043,3.1955001,-0.9766674,0.4,0.4,0.0,0.0,51.0,992.8,992.1912,66.3,41.0,49.0,0.0,0.032591335,0.11902833,31.845251,49.183167,264.1606,264.5399,60.839996,1.0,0.0,1.0,0.0,1.0,125.574974,1.6450667,0.0,1.6450667,0.0,1.3247659,206.57922
3717,-200,-200,-200,-200,-200,-200,-101,-112,-200,-200,-105,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,2018-01-10 13:32:48.314000+00:00,7,0.6600000262,51.2302017212,4.4426298142,2018-01-10T13:32,2018-01-10 13:32:00+00:00,7.6955,92.74841,6.5955,4.7846994,0.1,0.1,0.0,0.0,51.0,1007.0,1006.3878,100.0,100.0,100.0,12.0,0.030427976,0.07635367,14.039999,23.188583,202.6199,207.75845,32.399998,48.0,0.0,48.0,0.0,48.0,368.19342,43.09525,0.0,43.09525,0.0,43.09525,330.57056
3718,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-105,-200,-200,-200,-200,-200,-102,-200,-109,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,2017-12-19 08:48:29.826000+00:00,9,0.8500000238,51.2019767761,4.3905315399,2017-12-19T08:48,2017-12-19 08:48:00+00:00,3.7455,97.22138,3.3455,0.7626109,0.0,0.0,0.0,0.0,3.0,1034.6,1033.962,81.299995,43.0,70.0,2.0,0.008545637,0.0222584,9.826088,20.188908,261.57312,273.0664,17.28,0.0,0.0,0.0,0.0,0.0,78.90305,0.0,0.0,0.0,0.0,0.0,157.62878
3719,-200,-200,-200,-200,-112,-200,-200,-200,-200,-200,-200,-200,-108,-200,-200,-200,-200,-200,-200,-100,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,2018-01-12 19:30:31.611000+00:00,9,0.75,51.2234611511,4.4030151367,2018-01-12T19:30,2018-01-12 19:30:00+00:00,5.4954996,95.24856,4.7955,3.1785164,0.0,0.0,0.0,0.0,3.0,1026.7,1026.0707,100.0,100.0,89.0,0.0,0.0,0.043009877,7.24486,11.923557,116.56499,118.88649,12.599999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3720,-111,-108,-200,-200,-200,-200,-200,-109,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,2018-01-22 10:58:13.629000+00:00,9,0.6200000048,51.2294006348,4.437523365,2018-01-22T10:58,2018-01-22 10:58:00+00:00,8.1455,95.02108,7.3954997,5.8295603,0.0,0.0,0.0,0.0,3.0,1007.6,1006.98834,100.0,100.0,7.0,100.0,0.027458955,0.054051995,11.269782,19.386593,296.56497,301.32864,19.8,41.0,0.0,41.0,0.0,41.0,403.3574,44.60663,0.0,44.60663,0.0,44.60663,438.83936
3721,-200,-111,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-107,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-107,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,2017-12-21 11:34:47.270000+00:00,12,0.7099999785,51.2129516602,4.4087400436,2017-12-21T11:34,2017-12-21 11:34:00+00:00,8.6455,99.662384,8.5955,6.8355656,0.0,0.0,0.0,0.0,3.0,1035.1,1034.4727,100.0,100.0,100.0,95.0,0.017353311,0.003791213,9.885262,16.954432,259.50858,266.34784,17.64,19.0,0.0,19.0,0.0,19.0,361.83563,19.645815,0.0,19.645815,0.0,19.645815,374.1345
3722,-200,-200,-200,-200,-200,-200,-200,-200,-113,-200,-200,-200,-103,-112,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,2018-01-26 08:06:45.340000+00:00,9,0.6500000358,51.2271881104,4.4092183113,2018-01-26T08:06,2018-01-26 08:06:00+00:00,3.7955,96.53889,3.2955,0.94902897,0.0,0.0,0.0,0.0,1.0,1015.9,1015.27356,34.800003,4.0,2.0,100.0,0.008723039,0.027823329,8.825508,19.008547,191.76826,204.62355,15.84,5.0,0.0,5.0,0.0,5.0,40.76186,12.301703,0.0,12.301703,0.0,4.945038,100.288055
3723,-200,-200,-200,-200,-200,-200,-200,-200,-101,-200,-103,-200,-104,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,2017-12-29 08:38:24.735000+00:00,11,0.6600000262,51.2288360596,4.439581871,2017-12-29T08:38,2017-12-29 08:38:00+00:00,-0.15450001,88.63637,-1.8045,-5.3254137,0.0,0.0,0.0,0.0,2.0,1004.3,1003.6718,56.100002,1.0,42.0,100.0,0.016528526,0.068875015,19.083395,34.875435,181.0809,187.7118,34.2,0.0,0.0,0.0,0.0,0.0,54.176266,0.0,0.0,0.0,0.0,0.0,124.841644
3724,-104,-110,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-108,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,2018-01-02 11:08:52.104000+00:00,10,0.6400000453,51.2015037537,4.4256701469,2018-01-02T11:08,2018-01-02 11:08:00+00:00,5.9455,81.07311,2.9455001,1.9402022,0.0,0.0,0.0,0.0,1.0,1011.8,1011.18115,30.6,2.0,0.0,96.0,0.0629025,0.17674667,16.323528,24.627789,228.57643,232.12495,31.68,171.0,77.0,94.0,312.0828,171.0,349.02145,184.20708,82.947044,101.26003,312.08276,184.20708,375.97794
